 format: day,hour,forecast,value  location:60_127 Start : 20240101 
 17,2000,+6,2.000000 
 17,2000,+7,1.000000 
 17,2300,+6,2.000000 
 17,2300,+7,1.000000 
 Start : 20240118 
 18,0200,+6,2.000000 
 18,0200,+7,1.000000 
 18,0500,+6,2.000000 
 18,0500,+7,1.000000 
 18,0800,+6,1.000000 
 18,0800,+7,1.000000 
 18,0800,+8,1.000000 
 18,1100,+6,1.000000 
 18,1100,+7,1.000000 
 18,1100,+8,1.000000 
 18,1400,+6,1.000000 
 18,1400,+7,1.000000 
 18,1400,+8,1.000000 
 18,1700,+6,1.000000 
 18,1700,+7,1.000000 
 18,1700,+8,1.000000 
 18,2000,+6,1.000000 
 18,2000,+7,1.000000 
 18,2300,+6,1.000000 
 18,2300,+7,1.000000 
 Start : 20240119 
 19,0200,+6,1.000000 
 19,0200,+7,1.000000 
 19,0500,+6,1.000000 
 19,0500,+7,1.000000 
 19,0800,+6,1.000000 
 19,0800,+7,2.000000 
 19,0800,+8,-7.000000 
 19,1100,+6,1.000000 
 19,1100,+7,2.000000 
 19,1100,+8,-7.000000 
 19,1400,+6,1.000000 
 19,1400,+7,2.000000 
 19,1400,+8,-7.000000 
 19,1700,+6,1.000000 
 19,1700,+7,2.000000 
 19,1700,+8,-7.000000 
 19,2000,+6,1.000000 
 19,2000,+7,-8.000000 
 19,2300,+6,1.000000 
 19,2300,+7,-8.000000 
 Start : 20240120 
 20,0200,+6,1.000000 
 20,0200,+7,-8.000000 
 20,0500,+6,1.000000 
 20,0500,+7,-8.000000 
 20,0800,+6,1.000000 
 20,0800,+7,-8.000000 
 20,0800,+8,-14.000000 
 20,1100,+6,1.000000 
 20,1100,+7,-8.000000 
 20,1100,+8,-14.000000 
 20,1400,+6,1.000000 
 20,1400,+7,-8.000000 
 20,1400,+8,-14.000000 
 20,1700,+6,1.000000 
 20,1700,+7,-8.000000 
 20,1700,+8,-14.000000 
 20,2000,+6,-9.000000 
 20,2000,+7,-14.000000 
 20,2300,+6,-9.000000 
 20,2300,+7,-14.000000 
 Start : 20240121 
 21,0200,+6,-999.900024 
 21,0200,+7,-999.900024 
 21,0500,+6,-999.900024 
 21,0500,+7,-999.900024 
 21,0800,+6,-999.900024 
 21,0800,+7,-999.900024 
 21,0800,+8,-999.900024 
 21,1100,+6,-999.900024 
 21,1100,+7,-999.900024 
 21,1100,+8,-999.900024 
 21,1400,+6,-999.900024 
 21,1400,+7,-999.900024 
 21,1400,+8,-999.900024 
 21,1700,+6,-999.900024 
 21,1700,+7,-999.900024 
 21,1700,+8,-999.900024 
 21,2000,+6,-999.900024 
 21,2000,+7,-999.900024 
 21,2300,+6,-999.900024 
 21,2300,+7,-999.900024 
 Start : 20240122 
 -971917344,0200,+6,0.000000 
 -971917344,0200,+7,0.000000 
 -971917344,0500,+6,0.000000 
 -971917344,0500,+7,0.000000 
 -971917344,0800,+6,0.000000 
 -971917344,0800,+7,0.000000 
 -971917344,0800,+8,0.000000 
 -971917344,1100,+6,0.000000 
 -971917344,1100,+7,0.000000 
 -971917344,1100,+8,0.000000 
 -971917344,1400,+6,0.000000 
 -971917344,1400,+7,0.000000 
 -971917344,1400,+8,0.000000 
 -971917344,1700,+6,0.000000 
 -971917344,1700,+7,0.000000 
 -971917344,1700,+8,0.000000 
 -971917344,2000,+6,0.000000 
 -971917344,2000,+7,0.000000 
 -971917344,2300,+6,0.000000 
 -971917344,2300,+7,0.000000 
 Start : 20240123 
 23,0200,+6,-999.900024 
 23,0200,+7,-999.900024 
 23,0500,+6,-999.900024 
 23,0500,+7,-999.900024 
 23,0800,+6,-999.900024 
 23,0800,+7,-999.900024 
 23,0800,+8,-999.900024 
 23,1100,+6,-999.900024 
 23,1100,+7,-999.900024 
 23,1100,+8,-999.900024 
 23,1400,+6,-999.900024 
 23,1400,+7,-999.900024 
 23,1400,+8,-999.900024 
 23,1700,+6,-999.900024 
 23,1700,+7,-999.900024 
 23,1700,+8,-999.900024 
 23,2000,+6,-999.900024 
 23,2000,+7,-999.900024 
 23,2300,+6,-999.900024 
 23,2300,+7,-999.900024 
 Start : 20240124 
 24,0200,+6,-999.900024 
 24,0200,+7,-999.900024 
 24,0500,+6,-999.900024 
 24,0500,+7,-999.900024 
 24,0800,+6,-999.900024 
 24,0800,+7,-999.900024 
 24,0800,+8,-999.900024 
 24,1100,+6,-999.900024 
 24,1100,+7,-999.900024 
 24,1100,+8,-999.900024 
 24,1400,+6,-999.900024 
 24,1400,+7,-999.900024 
 24,1400,+8,-999.900024 
 24,1700,+6,-999.900024 
 24,1700,+7,-999.900024 
 24,1700,+8,-999.900024 
 24,2000,+6,-999.900024 
 24,2000,+7,-999.900024 
 24,2300,+6,-999.900024 
 24,2300,+7,-999.900024 
 Start : 20240125 
 25,0200,+6,-999.900024 
 25,0200,+7,-999.900024 
 25,0500,+6,-999.900024 
 25,0500,+7,-999.900024 
 25,0800,+6,-999.900024 
 25,0800,+7,-999.900024 
 25,0800,+8,-999.900024 
 25,1100,+6,-999.900024 
 25,1100,+7,-999.900024 
 25,1100,+8,-999.900024 
 25,1400,+6,-999.900024 
 25,1400,+7,-999.900024 
 25,1400,+8,-999.900024 
 25,1700,+6,-999.900024 
 25,1700,+7,-999.900024 
 25,1700,+8,-999.900024 
 25,2000,+6,-999.900024 
 25,2000,+7,-999.900024 
 25,2300,+6,-999.900024 
 25,2300,+7,-999.900024 
 Start : 20240126 
 26,0200,+6,-999.900024 
 26,0200,+7,-999.900024 
 26,0500,+6,-999.900024 
 26,0500,+7,-999.900024 
 26,0800,+6,-999.900024 
 26,0800,+7,-999.900024 
 26,0800,+8,-999.900024 
 26,1100,+6,-999.900024 
 26,1100,+7,-999.900024 
 26,1100,+8,-999.900024 
 26,1400,+6,-999.900024 
 26,1400,+7,-999.900024 
 26,1400,+8,-999.900024 
 26,1700,+6,-999.900024 
 26,1700,+7,-999.900024 
 26,1700,+8,-999.900024 
 26,2000,+6,-999.900024 
 26,2000,+7,-999.900024 
 26,2300,+6,-999.900024 
 26,2300,+7,-999.900024 
 Start : 20240127 
 27,0200,+6,-999.900024 
 27,0200,+7,-999.900024 
 27,0500,+6,-999.900024 
 27,0500,+7,-999.900024 
 27,0800,+6,-999.900024 
 27,0800,+7,-999.900024 
 27,0800,+8,-999.900024 
 27,1100,+6,-999.900024 
 27,1100,+7,-999.900024 
 27,1100,+8,-999.900024 
 27,1400,+6,-999.900024 
 27,1400,+7,-999.900024 
 27,1400,+8,-999.900024 
 27,1700,+6,-999.900024 
 27,1700,+7,-999.900024 
 27,1700,+8,-999.900024 
 27,2000,+6,-999.900024 
 27,2000,+7,-999.900024 
 27,2300,+6,-999.900024 
 27,2300,+7,-999.900024 
 Start : 20240128 
 -971917344,0200,+6,0.000000 
 -971917344,0200,+7,0.000000 
 -971917344,0500,+6,0.000000 
 -971917344,0500,+7,0.000000 
 -971917344,0800,+6,0.000000 
 -971917344,0800,+7,0.000000 
 -971917344,0800,+8,0.000000 
 -971917344,1100,+6,0.000000 
 -971917344,1100,+7,0.000000 
 -971917344,1100,+8,0.000000 
 -971917344,1400,+6,0.000000 
 -971917344,1400,+7,0.000000 
 -971917344,1400,+8,0.000000 
 -971917344,1700,+6,0.000000 
 -971917344,1700,+7,0.000000 
 -971917344,1700,+8,0.000000 
 -971917344,2000,+6,0.000000 
 -971917344,2000,+7,0.000000 
 -971917344,2300,+6,0.000000 
 -971917344,2300,+7,0.000000 
 Start : 20240129 
 29,0200,+6,-3.000000 
 29,0200,+7,1.000000 
 29,0500,+6,-3.000000 
 29,0500,+7,1.000000 
 29,0800,+6,-2.000000 
 29,0800,+7,1.000000 
 29,0800,+8,-2.000000 
 29,1100,+6,-2.000000 
 29,1100,+7,1.000000 
 29,1100,+8,-2.000000 
 29,1400,+6,-2.000000 
 29,1400,+7,1.000000 
 29,1400,+8,-2.000000 
 29,1700,+6,-2.000000 
 29,1700,+7,1.000000 
 29,1700,+8,-2.000000 
 29,2000,+6,0.000000 
 29,2000,+7,-2.000000 
 29,2300,+6,0.000000 
 29,2300,+7,-2.000000 
 Start : 20240130 
 30,0200,+6,0.000000 
 30,0200,+7,-2.000000 
 30,0500,+6,0.000000 
 30,0500,+7,-2.000000 
 30,0800,+6,0.000000 
 30,0800,+7,-3.000000 
 30,0800,+8,-1.000000 
 30,1100,+6,0.000000 
 30,1100,+7,-3.000000 
 30,1100,+8,-1.000000 
 30,1400,+6,0.000000 
 30,1400,+7,-3.000000 
 30,1400,+8,-1.000000 
 30,1700,+6,0.000000 
 30,1700,+7,-3.000000 
 30,1700,+8,-1.000000 
 30,2000,+6,-3.000000 
 30,2000,+7,-1.000000 
 30,2300,+6,-3.000000 
 30,2300,+7,-1.000000 
 Start : 20240131 
 31,0200,+6,-3.000000 
 31,0200,+7,-1.000000 
 31,0500,+6,-3.000000 
 31,0500,+7,-1.000000 
 31,0800,+6,-3.000000 
 31,0800,+7,-1.000000 
 31,0800,+8,-2.000000 
 31,1100,+6,-3.000000 
 31,1100,+7,-1.000000 
 31,1100,+8,-2.000000 
 31,1400,+6,-3.000000 
 31,1400,+7,-1.000000 
 31,1400,+8,-2.000000 
 31,1700,+6,-3.000000 
 31,1700,+7,-1.000000 
 31,1700,+8,-2.000000 
 31,2000,+6,0.000000 
 31,2000,+7,-1.000000 
 31,2300,+6,0.000000 
 31,2300,+7,-1.000000 
 
